Accession_ID	Chr	Start	End	Strand	Length	B_1_1	B_1_2	B_1_3	B_2_1	B_2_2	B_2_3	B_3_1	B_3_2	B_3_3	B_4_1	B_4_2	B_4_3
lcl|NZ_CP011304.1_cds_WP_046660762.1_389	lcl|NZ_CP011304.1_cds_WP_046660762.1_389	1	2670	+	2670	335	484	529	66	60	101	171	97	76	29	22	39
lcl|NZ_CP011304.1_cds_WP_046660763.1_390	lcl|NZ_CP011304.1_cds_WP_046660763.1_390	1	216	+	216	7	0	4	0	0	0	2	0	0	0	0	0
lcl|NZ_CP011304.1_cds_WP_052734152.1_391	lcl|NZ_CP011304.1_cds_WP_052734152.1_391	1	1230	+	1230	0	0	0	0	2	0	0	0	0	0	0	0
lcl|NZ_CP011304.1_cds_WP_268807302.1_392	lcl|NZ_CP011304.1_cds_WP_268807302.1_392	1	129	+	129	5	0	0	0	0	0	0	0	0	0	0	0
lcl|NZ_CP011304.1_cds_WP_046660764.1_393	lcl|NZ_CP011304.1_cds_WP_046660764.1_393	1	327	+	327	4	4	1	0	0	1	0	1	0	0	0	0
lcl|NZ_CP011304.1_cds_WP_046660765.1_394	lcl|NZ_CP011304.1_cds_WP_046660765.1_394	1	354	+	354	0	2	1	2	2	0	0	8	2	0	0	0
lcl|NZ_CP011304.1_cds_WP_046660766.1_395	lcl|NZ_CP011304.1_cds_WP_046660766.1_395	1	183	+	183	10	9	0	8	2	3	3	1	1	0	0	0
lcl|NZ_CP011304.1_cds_WP_046660767.1_396	lcl|NZ_CP011304.1_cds_WP_046660767.1_396	1	3114	+	3114	182	404	237	27	35	51	125	45	62	14	8	14
lcl|NZ_CP011304.1_cds_WP_046660768.1_397	lcl|NZ_CP011304.1_cds_WP_046660768.1_397	1	684	+	684	42	37	29	5	7	8	11	10	9	2	0	0
lcl|NZ_CP011304.1_cds_WP_046660769.1_398	lcl|NZ_CP011304.1_cds_WP_046660769.1_398	1	1344	+	1344	101	112	122	40	39	72	58	69	58	44	31	17
lcl|NZ_CP011304.1_cds_WP_046660771.1_400	lcl|NZ_CP011304.1_cds_WP_046660771.1_400	1	4221	+	4221	415	422	637	93	53	160	213	102	139	47	44	68
lcl|NZ_CP011304.1_cds_WP_002739258.1_402	lcl|NZ_CP011304.1_cds_WP_002739258.1_402	1	246	+	246	46	53	44	14	11	24	21	11	13	11	7	15
lcl|NZ_CP011304.1_cds_WP_046660774.1_404	lcl|NZ_CP011304.1_cds_WP_046660774.1_404	1	195	+	195	1	4	3	2	5	1	1	0	2	1	0	0
lcl|NZ_CP011304.1_cds_WP_046660783.1_416	lcl|NZ_CP011304.1_cds_WP_046660783.1_416	1	966	+	966	528	718	899	208	175	344	292	235	270	64	48	75
lcl|NZ_CP011304.1_cds_WP_235614797.1_417	lcl|NZ_CP011304.1_cds_WP_235614797.1_417	1	252	+	252	92	155	80	30	15	51	135	54	70	7	0	11
lcl|NZ_CP011304.1_cds_WP_045359780.1_418	lcl|NZ_CP011304.1_cds_WP_045359780.1_418	1	273	+	273	84	249	117	24	20	34	127	50	37	8	1	5
lcl|NZ_CP011304.1_cds_WP_016515715.1_419	lcl|NZ_CP011304.1_cds_WP_016515715.1_419	1	225	+	225	41	105	76	28	18	60	134	30	35	7	2	6
lcl|NZ_CP011304.1_cds_WP_046660785.1_420	lcl|NZ_CP011304.1_cds_WP_046660785.1_420	1	2313	+	2313	786	1916	1391	441	310	595	1886	401	502	154	35	90
lcl|NZ_CP011304.1_cds_WP_046660789.1_424	lcl|NZ_CP011304.1_cds_WP_046660789.1_424	1	1374	+	1374	671	985	863	323	260	447	415	184	334	82	87	94
lcl|NZ_CP011304.1_cds_WP_046660793.1_428	lcl|NZ_CP011304.1_cds_WP_046660793.1_428	1	1215	+	1215	10153	13830	9208	6103	5091	10333	5048	1932	2238	1074	1029	981
lcl|NZ_CP011304.1_cds_WP_046660794.1_430	lcl|NZ_CP011304.1_cds_WP_046660794.1_430	1	1476	+	1476	3687	5472	7123	2875	2247	3947	4742	2080	2975	758	430	772
lcl|NZ_CP011304.1_cds_WP_002784823.1_440	lcl|NZ_CP011304.1_cds_WP_002784823.1_440	1	213	+	213	21	30	32	9	8	12	8	6	2	2	0	4
lcl|NZ_CP011304.1_cds_WP_046660800.1_441	lcl|NZ_CP011304.1_cds_WP_046660800.1_441	1	300	+	300	39	51	73	9	4	22	9	10	4	0	0	2
lcl|NZ_CP011304.1_cds_WP_046660806.1_449	lcl|NZ_CP011304.1_cds_WP_046660806.1_449	1	369	+	369	118	566	326	62	28	61	478	60	69	19	14	8
lcl|NZ_CP011304.1_cds_WP_149039019.1_450	lcl|NZ_CP011304.1_cds_WP_149039019.1_450	1	1596	+	1596	3	2	3	8	0	4	2	1	0	0	4	0
lcl|NZ_CP011304.1_cds_WP_052734154.1_451	lcl|NZ_CP011304.1_cds_WP_052734154.1_451	1	1491	+	1491	2	0	0	2	1	0	0	1	0	4	4	0
lcl|NZ_CP011304.1_cds_WP_235614798.1_461	lcl|NZ_CP011304.1_cds_WP_235614798.1_461	1	408	+	408	91	278	149	33	21	42	49	14	36	3	1	14
lcl|NZ_CP011304.1_cds_WP_046660820.1_468	lcl|NZ_CP011304.1_cds_WP_046660820.1_468	1	624	+	624	73	70	116	40	37	48	32	30	34	20	13	14
lcl|NZ_CP011304.1_cds_WP_046660823.1_472	lcl|NZ_CP011304.1_cds_WP_046660823.1_472	1	324	+	324	62	44	55	43	25	58	30	47	46	18	9	10
lcl|NZ_CP011304.1_cds_WP_046660824.1_473	lcl|NZ_CP011304.1_cds_WP_046660824.1_473	1	687	+	687	761	657	700	236	192	321	648	522	495	126	107	137
lcl|NZ_CP011304.1_cds_WP_174236410.1_488	lcl|NZ_CP011304.1_cds_WP_174236410.1_488	1	171	+	171	10	3	6	7	4	2	3	1	5	2	1	0
lcl|NZ_CP011304.1_cds_WP_046660838.1_493	lcl|NZ_CP011304.1_cds_WP_046660838.1_493	1	1068	+	1068	2701	2717	2480	1192	1021	1948	814	828	657	249	118	203
lcl|NZ_CP011304.1_cds_WP_046660839.1_494	lcl|NZ_CP011304.1_cds_WP_046660839.1_494	1	447	+	447	3	5	5	9	16	40	1	5	4	5	8	7
lcl|NZ_CP011304.1_cds_WP_046660840.1_495	lcl|NZ_CP011304.1_cds_WP_046660840.1_495	1	453	+	453	26	37	41	46	21	57	12	10	4	20	5	6
lcl|NZ_CP011304.1_cds_WP_046660842.1_497	lcl|NZ_CP011304.1_cds_WP_046660842.1_497	1	3360	+	3360	1445	1446	1487	781	570	1098	656	665	773	268	156	295
lcl|NZ_CP011304.1_cds_WP_046660843.1_498	lcl|NZ_CP011304.1_cds_WP_046660843.1_498	1	2916	+	2916	169	206	218	161	119	199	88	92	84	47	28	17
lcl|NZ_CP011304.1_cds_WP_046660844.1_499	lcl|NZ_CP011304.1_cds_WP_046660844.1_499	1	2010	+	2010	134	153	171	107	73	139	37	57	106	10	17	22
lcl|NZ_CP011304.1_cds_WP_046663581.1_502	lcl|NZ_CP011304.1_cds_WP_046663581.1_502	1	1242	+	1242	218	215	220	123	62	137	247	234	243	50	24	55
lcl|NZ_CP011304.1_cds_WP_046660849.1_505	lcl|NZ_CP011304.1_cds_WP_046660849.1_505	1	978	+	978	208	264	259	203	120	252	124	119	70	65	36	40
lcl|NZ_CP011304.1_cds_WP_046660853.1_512	lcl|NZ_CP011304.1_cds_WP_046660853.1_512	1	3636	+	3636	41	69	77	20	12	31	15	25	22	17	4	10
lcl|NZ_CP011304.1_cds_WP_046660855.1_514	lcl|NZ_CP011304.1_cds_WP_046660855.1_514	1	273	+	273	536	584	476	213	165	288	244	138	81	59	26	52
lcl|NZ_CP011304.1_cds_WP_046660856.1_515	lcl|NZ_CP011304.1_cds_WP_046660856.1_515	1	792	+	792	39	45	56	77	60	164	78	26	11	27	4	15
lcl|NZ_CP011304.1_cds_WP_046660863.1_521	lcl|NZ_CP011304.1_cds_WP_046660863.1_521	1	1098	+	1098	4201	4716	3820	580	350	1125	1943	1074	804	347	313	378
lcl|NZ_CP011304.1_cds_WP_268807307.1_523	lcl|NZ_CP011304.1_cds_WP_268807307.1_523	1	129	+	129	0	0	0	0	0	0	0	0	0	0	0	0
lcl|NZ_CP011304.1_cds_WP_046660867.1_525	lcl|NZ_CP011304.1_cds_WP_046660867.1_525	1	810	+	810	97	139	194	61	38	73	84	33	36	32	4	26
lcl|NZ_CP011304.1_cds_WP_046660873.1_531	lcl|NZ_CP011304.1_cds_WP_046660873.1_531	1	351	+	351	593	792	489	769	490	1134	474	278	393	233	84	183
lcl|NZ_CP011304.1_cds_WP_046660876.1_534	lcl|NZ_CP011304.1_cds_WP_046660876.1_534	1	1188	+	1188	43	75	57	33	16	67	31	32	27	16	10	4
lcl|NZ_CP011304.1_cds_WP_080949703.1_536	lcl|NZ_CP011304.1_cds_WP_080949703.1_536	1	1215	+	1215	704	1049	873	400	414	654	750	401	358	114	55	117
lcl|NZ_CP011304.1_cds_WP_046660879.1_538	lcl|NZ_CP011304.1_cds_WP_046660879.1_538	1	1065	+	1065	1078	1513	1840	622	490	873	1147	908	870	347	192	271
lcl|NZ_CP011304.1_cds_WP_046660888.1_548	lcl|NZ_CP011304.1_cds_WP_046660888.1_548	1	921	+	921	75	103	152	79	58	94	95	29	47	21	18	13
lcl|NZ_CP011304.1_cds_WP_046660893.1_554	lcl|NZ_CP011304.1_cds_WP_046660893.1_554	1	1194	+	1194	36	52	59	37	44	66	28	15	8	8	2	5
lcl|NZ_CP011304.1_cds_WP_046660897.1_557	lcl|NZ_CP011304.1_cds_WP_046660897.1_557	1	1383	+	1383	189	176	142	51	33	91	23	35	27	23	14	18
lcl|NZ_CP011304.1_cds_WP_002799384.1_561	lcl|NZ_CP011304.1_cds_WP_002799384.1_561	1	216	+	216	110	154	101	47	15	61	33	40	37	14	16	17
lcl|NZ_CP011304.1_cds_WP_046660901.1_564	lcl|NZ_CP011304.1_cds_WP_046660901.1_564	1	435	+	435	0	2	0	0	0	0	0	0	0	0	0	0
lcl|NZ_CP011304.1_cds_WP_052734156.1_565	lcl|NZ_CP011304.1_cds_WP_052734156.1_565	1	387	+	387	8	12	16	6	4	12	4	10	4	2	6	5
lcl|NZ_CP011304.1_cds_WP_046660916.1_588	lcl|NZ_CP011304.1_cds_WP_046660916.1_588	1	903	+	903	119	216	180	122	67	218	94	61	72	33	42	39
lcl|NZ_CP011304.1_cds_WP_046660918.1_590	lcl|NZ_CP011304.1_cds_WP_046660918.1_590	1	588	+	588	105	101	78	67	52	105	33	47	30	25	14	14
lcl|NZ_CP011304.1_cds_WP_046660919.1_591	lcl|NZ_CP011304.1_cds_WP_046660919.1_591	1	264	+	264	24	55	15	9	4	19	12	4	6	1	6	6
lcl|NZ_CP011304.1_cds_WP_046660920.1_592	lcl|NZ_CP011304.1_cds_WP_046660920.1_592	1	438	+	438	65	48	38	31	13	40	5	23	12	9	14	16
lcl|NZ_CP011304.1_cds_myaer_RS22420_593	lcl|NZ_CP011304.1_cds_myaer_RS22420_593	1	180	+	180	3	3	1	1	0	2	0	0	0	0	0	0
lcl|NZ_CP011304.1_cds_WP_268807309.1_599	lcl|NZ_CP011304.1_cds_WP_268807309.1_599	1	126	+	126	2	6	0	15	9	11	4	0	0	2	0	0
lcl|NZ_CP011304.1_cds_WP_046660925.1_601	lcl|NZ_CP011304.1_cds_WP_046660925.1_601	1	612	+	612	93	131	115	68	48	81	54	56	105	22	14	22
lcl|NZ_CP011304.1_cds_WP_080949707.1_602	lcl|NZ_CP011304.1_cds_WP_080949707.1_602	1	204	+	204	8	29	24	73	50	74	11	7	2	7	11	11
lcl|NZ_CP011304.1_cds_WP_103672887.1_605	lcl|NZ_CP011304.1_cds_WP_103672887.1_605	1	183	+	183	3	4	3	3	1	2	2	1	0	0	6	4
lcl|NZ_CP011304.1_cds_myaer_RS03230_614	lcl|NZ_CP011304.1_cds_myaer_RS03230_614	1	383	+	383	0	0	0	0	0	0	0	0	0	0	0	0
lcl|NZ_CP011304.1_cds_WP_046660935.1_619	lcl|NZ_CP011304.1_cds_WP_046660935.1_619	1	1419	+	1419	398	640	428	120	101	230	316	73	72	42	19	46
lcl|NZ_CP011304.1_cds_WP_046660939.1_623	lcl|NZ_CP011304.1_cds_WP_046660939.1_623	1	2628	+	2628	474	627	585	439	361	562	409	430	526	210	148	157
lcl|NZ_CP011304.1_cds_WP_046660946.1_632	lcl|NZ_CP011304.1_cds_WP_046660946.1_632	1	1227	+	1227	143	144	175	87	82	118	133	132	104	64	43	64
lcl|NZ_CP011304.1_cds_WP_046660953.1_639	lcl|NZ_CP011304.1_cds_WP_046660953.1_639	1	474	+	474	135	153	132	99	66	163	107	54	80	41	30	35
lcl|NZ_CP011304.1_cds_WP_046660955.1_642	lcl|NZ_CP011304.1_cds_WP_046660955.1_642	1	723	+	723	42	36	45	70	51	128	37	14	10	27	13	15
lcl|NZ_CP011304.1_cds_WP_223210047.1_646	lcl|NZ_CP011304.1_cds_WP_223210047.1_646	1	534	+	534	304	469	420	54	52	153	156	33	26	35	6	21
lcl|NZ_CP011304.1_cds_WP_046660959.1_647	lcl|NZ_CP011304.1_cds_WP_046660959.1_647	1	207	+	207	52	97	88	16	34	28	29	9	10	3	3	3
lcl|NZ_CP011304.1_cds_WP_002758462.1_648	lcl|NZ_CP011304.1_cds_WP_002758462.1_648	1	441	+	441	194	225	270	71	56	125	82	49	43	14	3	20
lcl|NZ_CP011304.1_cds_WP_002758463.1_649	lcl|NZ_CP011304.1_cds_WP_002758463.1_649	1	228	+	228	212	255	355	63	49	93	67	62	40	19	11	10
lcl|NZ_CP011304.1_cds_WP_016516525.1_651	lcl|NZ_CP011304.1_cds_WP_016516525.1_651	1	1206	+	1206	1598	2073	1881	998	789	1899	1194	750	721	423	500	450
lcl|NZ_CP011304.1_cds_WP_158524790.1_653	lcl|NZ_CP011304.1_cds_WP_158524790.1_653	1	165	+	165	17	6	8	20	2	21	8	1	1	4	0	0
lcl|NZ_CP011304.1_cds_WP_071846409.1_658	lcl|NZ_CP011304.1_cds_WP_071846409.1_658	1	240	+	240	15	2	6	0	0	3	2	0	2	0	0	0
lcl|NZ_CP011304.1_cds_myaer_RS03485_664	lcl|NZ_CP011304.1_cds_myaer_RS03485_664	1	1115	+	1115	42	47	50	6	5	15	15	13	24	10	8	4
lcl|NZ_CP011304.1_cds_WP_046660973.1_667	lcl|NZ_CP011304.1_cds_WP_046660973.1_667	1	192	+	192	217	353	362	491	300	895	116	38	57	65	33	29
lcl|NZ_CP011304.1_cds_WP_046660975.1_669	lcl|NZ_CP011304.1_cds_WP_046660975.1_669	1	1053	+	1053	270	398	355	139	128	223	222	180	243	75	85	71
lcl|NZ_CP011304.1_cds_myaer_RS03560_677	lcl|NZ_CP011304.1_cds_myaer_RS03560_677	1	1188	+	1188	1441	2337	1904	1007	836	1842	851	207	158	282	244	230
lcl|NZ_CP011304.1_cds_myaer_RS03570_679	lcl|NZ_CP011304.1_cds_myaer_RS03570_679	1	632	+	632	2	0	6	1	6	9	2	0	2	4	0	8
lcl|NZ_CP011304.1_cds_WP_256377753.1_682	lcl|NZ_CP011304.1_cds_WP_256377753.1_682	1	123	+	123	45	31	19	10	8	12	21	12	22	2	8	3
lcl|NZ_CP011304.1_cds_WP_046660989.1_688	lcl|NZ_CP011304.1_cds_WP_046660989.1_688	1	888	+	888	24	40	18	15	23	57	9	5	3	3	0	7
lcl|NZ_CP011304.1_cds_WP_046660990.1_689	lcl|NZ_CP011304.1_cds_WP_046660990.1_689	1	1722	+	1722	17	27	10	21	10	31	6	4	0	4	2	8
lcl|NZ_CP011304.1_cds_WP_046660992.1_691	lcl|NZ_CP011304.1_cds_WP_046660992.1_691	1	633	+	633	12	17	25	27	23	55	10	5	7	9	12	5
lcl|NZ_CP011304.1_cds_WP_046660993.1_692	lcl|NZ_CP011304.1_cds_WP_046660993.1_692	1	672	+	672	15	27	22	14	15	37	19	2	1	12	0	7
lcl|NZ_CP011304.1_cds_WP_046660994.1_693	lcl|NZ_CP011304.1_cds_WP_046660994.1_693	1	714	+	714	8	19	28	22	25	39	12	6	3	12	14	10
lcl|NZ_CP011304.1_cds_myaer_RS03650_695	lcl|NZ_CP011304.1_cds_myaer_RS03650_695	1	711	+	711	69	54	34	45	53	58	109	41	27	4	7	9
lcl|NZ_CP011304.1_cds_WP_046660998.1_697	lcl|NZ_CP011304.1_cds_WP_046660998.1_697	1	1437	+	1437	488	704	602	248	196	315	361	262	264	84	85	109
lcl|NZ_CP011304.1_cds_WP_046663594.1_701	lcl|NZ_CP011304.1_cds_WP_046663594.1_701	1	336	+	336	109	129	145	67	43	79	34	37	46	13	7	14
lcl|NZ_CP011304.1_cds_WP_158524791.1_702	lcl|NZ_CP011304.1_cds_WP_158524791.1_702	1	7761	+	7761	175	246	298	109	79	157	90	51	69	35	59	43
lcl|NZ_CP011304.1_cds_WP_268807310.1_703	lcl|NZ_CP011304.1_cds_WP_268807310.1_703	1	129	+	129	5	2	3	0	0	1	0	1	2	0	0	0
lcl|NZ_CP011304.1_cds_WP_201262008.1_704	lcl|NZ_CP011304.1_cds_WP_201262008.1_704	1	153	+	153	2	0	10	2	2	6	2	0	2	0	4	5
lcl|NZ_CP011304.1_cds_WP_235614800.1_706	lcl|NZ_CP011304.1_cds_WP_235614800.1_706	1	267	+	267	14	12	12	1	1	12	6	5	6	1	4	4
lcl|NZ_CP011304.1_cds_WP_046661009.1_712	lcl|NZ_CP011304.1_cds_WP_046661009.1_712	1	2454	+	2454	528	488	529	275	168	368	452	330	385	117	113	110
lcl|NZ_CP011304.1_cds_WP_046661014.1_718	lcl|NZ_CP011304.1_cds_WP_046661014.1_718	1	480	+	480	196	359	448	173	177	236	420	144	194	68	22	51
lcl|NZ_CP011304.1_cds_WP_268807312.1_720	lcl|NZ_CP011304.1_cds_WP_268807312.1_720	1	126	+	126	11	13	10	7	0	3	6	0	0	1	0	0
lcl|NZ_CP011304.1_cds_WP_046661016.1_724	lcl|NZ_CP011304.1_cds_WP_046661016.1_724	1	831	+	831	281	453	356	713	695	1285	700	160	159	233	62	124
lcl|NZ_CP011304.1_cds_WP_052734158.1_727	lcl|NZ_CP011304.1_cds_WP_052734158.1_727	1	1305	+	1305	76	144	183	9	5	26	24	19	18	1	5	9
lcl|NZ_CP011304.1_cds_WP_268807313.1_730	lcl|NZ_CP011304.1_cds_WP_268807313.1_730	1	126	+	126	12	11	8	4	0	0	0	4	0	0	0	0
lcl|NZ_CP011304.1_cds_WP_046661020.1_733	lcl|NZ_CP011304.1_cds_WP_046661020.1_733	1	888	+	888	4566	5275	4237	2506	2056	3348	2686	1980	2307	691	405	736
lcl|NZ_CP011304.1_cds_WP_046661025.1_738	lcl|NZ_CP011304.1_cds_WP_046661025.1_738	1	492	+	492	22	67	47	19	16	45	48	11	21	4	16	7
lcl|NZ_CP011304.1_cds_WP_046661026.1_739	lcl|NZ_CP011304.1_cds_WP_046661026.1_739	1	492	+	492	44	93	55	39	27	68	104	24	56	9	14	11
lcl|NZ_CP011304.1_cds_WP_071846415.1_743	lcl|NZ_CP011304.1_cds_WP_071846415.1_743	1	1290	+	1290	71	110	93	51	63	61	53	74	105	22	25	15
lcl|NZ_CP011304.1_cds_WP_046661034.1_745	lcl|NZ_CP011304.1_cds_WP_046661034.1_745	1	2202	+	2202	115	150	186	62	45	81	53	43	58	10	8	18
lcl|NZ_CP011304.1_cds_WP_046661045.1_756	lcl|NZ_CP011304.1_cds_WP_046661045.1_756	1	504	+	504	57	71	92	44	35	40	44	28	21	10	6	20
lcl|NZ_CP011304.1_cds_WP_046661049.1_760	lcl|NZ_CP011304.1_cds_WP_046661049.1_760	1	1551	+	1551	759	1123	1952	149	155	246	2347	2105	2184	279	257	426
lcl|NZ_CP011304.1_cds_WP_235614801.1_761	lcl|NZ_CP011304.1_cds_WP_235614801.1_761	1	636	+	636	81	75	202	9	11	18	120	109	73	17	21	36
lcl|NZ_CP011304.1_cds_WP_002766588.1_773	lcl|NZ_CP011304.1_cds_WP_002766588.1_773	1	225	+	225	3042	4244	4027	1579	1103	1915	1567	1245	1237	532	439	529
lcl|NZ_CP011304.1_cds_WP_046661060.1_774	lcl|NZ_CP011304.1_cds_WP_046661060.1_774	1	333	+	333	229	285	273	167	120	300	119	104	108	58	22	39
lcl|NZ_CP011304.1_cds_WP_046661062.1_776	lcl|NZ_CP011304.1_cds_WP_046661062.1_776	1	750	+	750	278	514	462	71	35	119	199	71	54	33	16	44
lcl|NZ_CP011304.1_cds_WP_046661063.1_778	lcl|NZ_CP011304.1_cds_WP_046661063.1_778	1	306	+	306	15	42	35	10	5	15	24	6	26	5	2	1
lcl|NZ_CP011304.1_cds_WP_046661064.1_779	lcl|NZ_CP011304.1_cds_WP_046661064.1_779	1	915	+	915	208	425	411	201	85	201	596	169	272	78	37	65
lcl|NZ_CP011304.1_cds_WP_046663600.1_789	lcl|NZ_CP011304.1_cds_WP_046663600.1_789	1	741	+	741	4	13	1	4	0	0	2	0	0	0	0	0
lcl|NZ_CP011304.1_cds_WP_046661077.1_795	lcl|NZ_CP011304.1_cds_WP_046661077.1_795	1	723	+	723	191	375	319	84	86	132	135	112	100	32	46	50
lcl|NZ_CP011304.1_cds_WP_046661081.1_799	lcl|NZ_CP011304.1_cds_WP_046661081.1_799	1	471	+	471	111	134	137	58	52	56	69	94	100	23	27	29
lcl|NZ_CP011304.1_cds_WP_042790379.1_807	lcl|NZ_CP011304.1_cds_WP_042790379.1_807	1	438	+	438	138	164	251	94	76	118	118	205	241	20	20	40
lcl|NZ_CP011304.1_cds_WP_024968654.1_810	lcl|NZ_CP011304.1_cds_WP_024968654.1_810	1	285	+	285	159	241	295	77	65	87	148	59	64	30	16	14
lcl|NZ_CP011304.1_cds_WP_002737145.1_837	lcl|NZ_CP011304.1_cds_WP_002737145.1_837	1	201	+	201	169	171	129	274	213	464	98	158	254	92	73	79
lcl|NZ_CP011304.1_cds_WP_002798035.1_841	lcl|NZ_CP011304.1_cds_WP_002798035.1_841	1	987	+	987	61	109	96	12	9	29	40	24	19	11	2	8
lcl|NZ_CP011304.1_cds_WP_046661112.1_842	lcl|NZ_CP011304.1_cds_WP_046661112.1_842	1	2493	+	2493	104	130	131	46	41	123	54	44	27	20	4	13
lcl|NZ_CP011304.1_cds_WP_002761322.1_843	lcl|NZ_CP011304.1_cds_WP_002761322.1_843	1	210	+	210	34	32	29	3	4	21	17	10	20	4	8	0
lcl|NZ_CP011304.1_cds_WP_046661118.1_851	lcl|NZ_CP011304.1_cds_WP_046661118.1_851	1	288	+	288	12	20	12	32	7	40	4	12	5	4	12	1
lcl|NZ_CP011304.1_cds_WP_046661120.1_854	lcl|NZ_CP011304.1_cds_WP_046661120.1_854	1	342	+	342	74	136	99	37	27	44	37	14	11	8	1	9
lcl|NZ_CP011304.1_cds_WP_002802840.1_855	lcl|NZ_CP011304.1_cds_WP_002802840.1_855	1	816	+	816	374	592	438	204	143	271	291	108	189	61	53	50
lcl|NZ_CP011304.1_cds_WP_046661121.1_856	lcl|NZ_CP011304.1_cds_WP_046661121.1_856	1	1383	+	1383	1272	1854	1293	346	247	619	709	165	195	128	96	128
lcl|NZ_CP011304.1_cds_WP_046661127.1_861	lcl|NZ_CP011304.1_cds_WP_046661127.1_861	1	222	+	222	88	135	81	37	26	58	24	12	28	17	6	6
lcl|NZ_CP011304.1_cds_WP_046661131.1_864	lcl|NZ_CP011304.1_cds_WP_046661131.1_864	1	2625	+	2625	77649	159279	212429	14826	10344	28991	118991	14630	39374	5847	2184	3670
lcl|NZ_CP011304.1_cds_WP_046661140.1_870	lcl|NZ_CP011304.1_cds_WP_046661140.1_870	1	891	+	891	230	191	257	187	168	332	306	187	135	32	11	26
lcl|NZ_CP011304.1_cds_WP_046661146.1_874	lcl|NZ_CP011304.1_cds_WP_046661146.1_874	1	270	+	270	19	25	41	21	9	15	7	7	16	8	3	11
lcl|NZ_CP011304.1_cds_WP_046661165.1_894	lcl|NZ_CP011304.1_cds_WP_046661165.1_894	1	438	+	438	35	78	49	174	129	240	4	10	4	20	13	25
lcl|NZ_CP011304.1_cds_WP_071846417.1_895	lcl|NZ_CP011304.1_cds_WP_071846417.1_895	1	201	+	201	28	30	21	45	28	59	36	6	4	2	8	4
lcl|NZ_CP011304.1_cds_WP_046661166.1_896	lcl|NZ_CP011304.1_cds_WP_046661166.1_896	1	834	+	834	73	65	77	30	35	44	32	22	22	16	14	8
lcl|NZ_CP011304.1_cds_WP_052734162.1_899	lcl|NZ_CP011304.1_cds_WP_052734162.1_899	1	1092	+	1092	91	117	102	162	57	230	39	52	32	59	23	34
lcl|NZ_CP011304.1_cds_WP_046661170.1_900	lcl|NZ_CP011304.1_cds_WP_046661170.1_900	1	1017	+	1017	129	158	120	214	138	342	53	43	22	96	33	39
lcl|NZ_CP011304.1_cds_myaer_RS04760_902	lcl|NZ_CP011304.1_cds_myaer_RS04760_902	1	219	+	219	11	16	16	17	10	24	10	4	3	7	10	9
lcl|NZ_CP011304.1_cds_WP_046661172.1_903	lcl|NZ_CP011304.1_cds_WP_046661172.1_903	1	633	+	633	147	265	310	81	73	132	227	179	236	37	18	26
lcl|NZ_CP011304.1_cds_WP_046661177.1_910	lcl|NZ_CP011304.1_cds_WP_046661177.1_910	1	486	+	486	178	216	220	89	76	149	130	89	98	27	38	21
lcl|NZ_CP011304.1_cds_WP_002759543.1_917	lcl|NZ_CP011304.1_cds_WP_002759543.1_917	1	153	+	153	0	0	1	0	0	0	0	0	0	1	0	0
lcl|NZ_CP011304.1_cds_WP_046661192.1_924	lcl|NZ_CP011304.1_cds_WP_046661192.1_924	1	345	+	345	366	524	530	93	115	154	224	102	139	33	16	31
lcl|NZ_CP011304.1_cds_WP_046661200.1_932	lcl|NZ_CP011304.1_cds_WP_046661200.1_932	1	309	+	309	968	1437	1436	326	247	514	757	383	410	159	197	157
lcl|NZ_CP011304.1_cds_WP_046661202.1_933	lcl|NZ_CP011304.1_cds_WP_046661202.1_933	1	486	+	486	53	37	41	74	40	67	31	11	21	22	18	9
lcl|NZ_CP011304.1_cds_WP_046661204.1_935	lcl|NZ_CP011304.1_cds_WP_046661204.1_935	1	714	+	714	64	54	58	233	208	408	52	25	17	77	29	33
lcl|NZ_CP011304.1_cds_WP_046661205.1_936	lcl|NZ_CP011304.1_cds_WP_046661205.1_936	1	588	+	588	51	71	66	38	43	75	15	22	26	17	21	10
lcl|NZ_CP011304.1_cds_myaer_RS22285_937	lcl|NZ_CP011304.1_cds_myaer_RS22285_937	1	105	+	105	1	4	1	0	4	3	1	0	0	2	0	4
lcl|NZ_CP011304.1_cds_WP_046661207.1_939	lcl|NZ_CP011304.1_cds_WP_046661207.1_939	1	1731	+	1731	10776	9322	9258	36115	30125	63935	5190	2009	1179	8098	4924	4463
lcl|NZ_CP011304.1_cds_WP_046661208.1_941	lcl|NZ_CP011304.1_cds_WP_046661208.1_941	1	660	+	660	92	119	102	47	38	85	62	37	32	12	8	27
lcl|NZ_CP011304.1_cds_WP_046661211.1_942	lcl|NZ_CP011304.1_cds_WP_046661211.1_942	1	1245	+	1245	156	239	243	62	39	110	103	48	38	31	20	11
lcl|NZ_CP011304.1_cds_WP_046661214.1_943	lcl|NZ_CP011304.1_cds_WP_046661214.1_943	1	621	+	621	290	335	441	112	48	116	99	130	133	25	14	22
lcl|NZ_CP011304.1_cds_WP_046661222.1_950	lcl|NZ_CP011304.1_cds_WP_046661222.1_950	1	363	+	363	49	67	53	36	14	30	12	15	16	6	4	7
lcl|NZ_CP011304.1_cds_WP_046661224.1_951	lcl|NZ_CP011304.1_cds_WP_046661224.1_951	1	696	+	696	165	143	153	124	72	154	39	96	54	25	6	18
